,time,temperature_2m,relativehumidity_2m,precipitation,weathercode,cloudcover,windspeed_10m,winddirection_10m
340,2022-01-15T04:00,15.5,84.0,0.0,3.0,85.0,12.4,26.0
341,2022-01-15T05:00,16.9,79.0,0.0,3.0,88.0,9.8,17.0
342,2022-01-15T06:00,18.0,71.0,0.0,3.0,88.0,7.3,20.0
343,2022-01-15T07:00,18.7,67.0,0.0,3.0,82.0,4.7,23.0
344,2022-01-15T08:00,19.5,62.0,0.0,2.0,74.0,2.9,30.0
345,2022-01-15T09:00,19.9,59.0,0.0,3.0,85.0,2.3,18.0
346,2022-01-15T10:00,20.0,58.0,0.0,2.0,67.0,5.2,12.0
347,2022-01-15T11:00,20.0,57.0,0.0,2.0,51.0,7.1,15.0
348,2022-01-15T12:00,19.1,62.0,0.0,1.0,49.0,6.3,24.0
349,2022-01-15T13:00,17.6,69.0,0.0,1.0,45.0,7.6,31.0
350,2022-01-15T14:00,16.5,74.0,0.0,1.0,45.0,9.4,43.0
351,2022-01-15T15:00,15.9,77.0,0.0,1.0,42.0,11.1,54.0
352,2022-01-15T16:00,15.3,80.0,0.0,1.0,40.0,12.4,60.0
353,2022-01-15T17:00,14.5,82.0,0.0,1.0,37.0,13.0,62.0
354,2022-01-15T18:00,13.8,85.0,0.0,1.0,28.0,13.3,57.0
355,2022-01-15T19:00,13.4,89.0,0.0,0.0,16.0,12.9,54.0
356,2022-01-15T20:00,12.9,90.0,0.0,0.0,5.0,12.4,54.0
357,2022-01-15T21:00,12.3,92.0,0.0,0.0,1.0,11.4,55.0
358,2022-01-15T22:00,11.9,93.0,0.0,1.0,24.0,11.2,57.0
359,2022-01-15T23:00,11.4,94.0,0.0,1.0,33.0,9.9,57.0
360,2022-01-16T00:00,11.1,95.0,0.0,1.0,40.0,9.1,56.0
361,2022-01-16T01:00,10.7,96.0,0.0,2.0,63.0,9.2,51.0
362,2022-01-16T02:00,10.7,96.0,0.0,2.0,77.0,8.9,47.0
363,2022-01-16T03:00,12.9,90.0,0.0,2.0,64.0,7.7,41.0
364,2022-01-16T04:00,15.6,80.0,0.0,1.0,39.0,5.5,32.0
365,2022-01-16T05:00,17.5,73.0,0.0,0.0,1.0,4.7,356.0
366,2022-01-16T06:00,19.0,63.0,0.0,1.0,29.0,4.3,312.0
367,2022-01-16T07:00,19.6,58.0,0.0,2.0,70.0,3.9,248.0
368,2022-01-16T08:00,20.2,53.0,0.0,2.0,66.0,4.6,231.0
369,2022-01-16T09:00,20.7,50.0,0.0,2.0,58.0,4.8,228.0
370,2022-01-16T10:00,20.7,49.0,0.0,1.0,37.0,3.6,225.0
371,2022-01-16T11:00,20.6,48.0,0.0,2.0,56.0,2.3,198.0
372,2022-01-16T12:00,19.7,54.0,0.0,1.0,46.0,1.4,270.0
373,2022-01-16T13:00,17.5,72.0,0.0,1.0,30.0,3.3,354.0
374,2022-01-16T14:00,15.8,73.0,0.0,1.0,23.0,4.7,32.0
375,2022-01-16T15:00,14.4,77.0,0.0,1.0,22.0,7.9,51.0
376,2022-01-16T16:00,13.8,80.0,0.0,1.0,23.0,10.2,58.0
377,2022-01-16T17:00,13.2,84.0,0.0,0.0,14.0,11.8,59.0
378,2022-01-16T18:00,12.5,87.0,0.0,0.0,17.0,11.2,57.0
379,2022-01-16T19:00,12.4,87.0,0.0,0.0,7.0,9.9,57.0
380,2022-01-16T20:00,11.9,88.0,0.0,0.0,5.0,8.7,60.0
381,2022-01-16T21:00,11.5,89.0,0.0,0.0,2.0,8.4,65.0
382,2022-01-16T22:00,11.2,89.0,0.0,0.0,2.0,9.4,67.0
383,2022-01-16T23:00,10.9,90.0,0.0,0.0,4.0,8.8,71.0
384,2022-01-17T00:00,10.8,90.0,0.0,0.0,9.0,8.4,70.0
385,2022-01-17T01:00,10.4,90.0,0.0,0.0,5.0,8.1,69.0
386,2022-01-17T02:00,10.4,90.0,0.0,0.0,10.0,8.1,69.0
387,2022-01-17T03:00,13.1,83.0,0.0,0.0,13.0,6.3,59.0
388,2022-01-17T04:00,16.4,71.0,0.0,0.0,19.0,4.0,27.0
389,2022-01-17T05:00,18.4,64.0,0.0,1.0,26.0,3.1,324.0
390,2022-01-17T06:00,19.6,60.0,0.0,1.0,41.0,4.2,250.0
391,2022-01-17T07:00,20.4,56.0,0.0,1.0,44.0,6.4,218.0
392,2022-01-17T08:00,20.9,53.0,0.0,1.0,36.0,6.6,221.0
393,2022-01-17T09:00,21.3,52.0,0.0,1.0,22.0,6.5,214.0
394,2022-01-17T10:00,21.3,51.0,0.0,0.0,20.0,5.8,210.0
395,2022-01-17T11:00,21.1,50.0,0.0,1.0,36.0,5.7,198.0
396,2022-01-17T12:00,20.2,56.0,0.0,1.0,27.0,6.1,208.0
397,2022-01-17T13:00,18.5,68.0,0.0,1.0,30.0,4.2,160.0
398,2022-01-17T14:00,16.8,73.0,0.0,1.0,27.0,4.0,100.0
399,2022-01-17T15:00,15.8,74.0,0.0,1.0,29.0,9.5,81.0
400,2022-01-17T16:00,15.1,77.0,0.0,0.0,16.0,11.3,73.0
401,2022-01-17T17:00,14.6,79.0,0.0,0.0,17.0,11.3,68.0
402,2022-01-17T18:00,13.8,82.0,0.0,0.0,11.0,10.5,63.0
403,2022-01-17T19:00,13.6,87.0,0.0,0.0,5.0,9.7,59.0
404,2022-01-17T20:00,13.1,89.0,0.0,0.0,0.0,8.4,65.0
405,2022-01-17T21:00,12.5,90.0,0.0,0.0,0.0,7.3,70.0
406,2022-01-17T22:00,11.9,92.0,0.0,0.0,0.0,7.1,75.0
407,2022-01-17T23:00,11.4,93.0,0.0,0.0,0.0,5.8,83.0
408,2022-01-18T00:00,11.0,93.0,0.0,0.0,2.0,5.8,86.0
409,2022-01-18T01:00,10.5,94.0,0.0,0.0,3.0,5.4,90.0
410,2022-01-18T02:00,10.3,94.0,0.0,0.0,0.0,4.3,95.0
411,2022-01-18T03:00,13.9,85.0,0.0,0.0,0.0,4.3,95.0
412,2022-01-18T04:00,17.4,67.0,0.0,0.0,0.0,2.4,117.0
413,2022-01-18T05:00,19.3,58.0,0.0,0.0,0.0,3.7,169.0
414,2022-01-18T06:00,20.7,52.0,0.0,0.0,0.0,6.3,167.0
415,2022-01-18T07:00,21.6,48.0,0.0,0.0,2.0,7.3,160.0
416,2022-01-18T08:00,22.3,45.0,0.0,0.0,0.0,8.5,152.0
417,2022-01-18T09:00,22.6,43.0,0.0,0.0,0.0,8.7,142.0
418,2022-01-18T10:00,22.5,42.0,0.0,0.0,0.0,7.5,125.0
419,2022-01-18T11:00,21.9,44.0,0.0,0.0,0.0,7.4,113.0
420,2022-01-18T12:00,20.2,52.0,0.0,0.0,0.0,6.4,106.0
421,2022-01-18T13:00,18.1,59.0,0.0,0.0,0.0,9.1,97.0
422,2022-01-18T14:00,16.5,66.0,0.0,0.0,0.0,9.4,92.0
423,2022-01-18T15:00,15.3,72.0,0.0,0.0,0.0,9.7,88.0
424,2022-01-18T16:00,14.2,77.0,0.0,0.0,0.0,9.0,85.0
425,2022-01-18T17:00,13.3,81.0,0.0,0.0,0.0,8.4,83.0
426,2022-01-18T18:00,12.6,84.0,0.0,0.0,0.0,8.0,80.0
427,2022-01-18T19:00,12.1,86.0,0.0,0.0,0.0,9.2,79.0
428,2022-01-18T20:00,11.6,88.0,0.0,0.0,0.0,9.6,77.0
429,2022-01-18T21:00,11.1,88.0,0.0,0.0,0.0,9.6,77.0
430,2022-01-18T22:00,10.6,89.0,0.0,0.0,0.0,10.1,73.0
431,2022-01-18T23:00,10.1,90.0,0.0,0.0,0.0,9.5,79.0
432,2022-01-19T00:00,9.7,90.0,0.0,0.0,0.0,9.0,85.0
433,2022-01-19T01:00,9.5,90.0,0.0,0.0,0.0,9.0,90.0
434,2022-01-19T02:00,9.5,89.0,0.0,0.0,0.0,9.7,90.0
435,2022-01-19T03:00,12.3,78.0,0.0,0.0,0.0,9.0,90.0
436,2022-01-19T04:00,15.7,63.0,0.0,0.0,0.0,8.6,90.0
437,2022-01-19T05:00,18.1,52.0,0.0,0.0,0.0,7.6,90.0
438,2022-01-19T06:00,20.0,46.0,0.0,0.0,0.0,6.5,93.0
439,2022-01-19T07:00,21.6,38.0,0.0,0.0,0.0,5.4,98.0
440,2022-01-19T08:00,22.5,36.0,0.0,0.0,0.0,4.0,100.0
441,2022-01-19T09:00,22.8,35.0,0.0,0.0,0.0,2.4,117.0
442,2022-01-19T10:00,22.8,34.0,0.0,0.0,0.0,2.6,146.0
443,2022-01-19T11:00,22.5,35.0,0.0,0.0,0.0,2.2,171.0
444,2022-01-19T12:00,21.2,46.0,0.0,0.0,0.0,1.8,143.0
445,2022-01-19T13:00,18.9,52.0,0.0,0.0,0.0,4.7,86.0
446,2022-01-19T14:00,16.3,64.0,0.0,0.0,0.0,6.0,73.0
447,2022-01-19T15:00,14.3,72.0,0.0,0.0,0.0,6.2,69.0
448,2022-01-19T16:00,13.2,74.0,0.0,0.0,0.0,6.2,80.0
449,2022-01-19T17:00,12.4,78.0,0.0,0.0,0.0,5.8,86.0
450,2022-01-19T18:00,11.7,81.0,0.0,0.0,0.0,5.8,90.0
451,2022-01-19T19:00,10.9,83.0,0.0,0.0,0.0,5.8,94.0
452,2022-01-19T20:00,10.3,86.0,0.0,0.0,0.0,5.8,97.0
453,2022-01-19T21:00,9.8,88.0,0.0,0.0,0.0,5.8,97.0
454,2022-01-19T22:00,9.4,89.0,0.0,0.0,0.0,4.4,99.0
455,2022-01-19T23:00,9.1,89.0,0.0,0.0,0.0,4.8,103.0
456,2022-01-20T00:00,8.9,88.0,0.0,0.0,0.0,4.9,107.0
457,2022-01-20T01:00,8.7,88.0,0.0,0.0,0.0,4.9,107.0
458,2022-01-20T02:00,9.1,87.0,0.0,0.0,0.0,3.4,108.0
459,2022-01-20T03:00,13.7,79.0,0.0,0.0,0.0,3.7,119.0
460,2022-01-20T04:00,18.2,51.0,0.0,0.0,0.0,2.7,203.0
461,2022-01-20T05:00,20.2,43.0,0.0,0.0,0.0,5.0,210.0
462,2022-01-20T06:00,21.7,41.0,0.0,0.0,0.0,6.8,205.0
463,2022-01-20T07:00,22.6,38.0,0.0,0.0,0.0,7.9,204.0
464,2022-01-20T08:00,23.3,38.0,0.0,0.0,0.0,8.9,207.0
465,2022-01-20T09:00,23.7,37.0,0.0,0.0,0.0,10.0,206.0
466,2022-01-20T10:00,23.6,38.0,0.0,0.0,0.0,10.0,201.0
467,2022-01-20T11:00,23.2,39.0,0.0,0.0,0.0,8.5,208.0
468,2022-01-20T12:00,21.7,47.0,0.0,0.0,0.0,6.1,225.0
469,2022-01-20T13:00,19.8,53.0,0.0,0.0,0.0,8.0,216.0
470,2022-01-20T14:00,17.7,64.0,0.0,0.0,0.0,7.4,203.0
471,2022-01-20T15:00,16.2,69.0,0.0,0.0,0.0,7.0,192.0
472,2022-01-20T16:00,15.1,72.0,0.0,0.0,0.0,6.5,174.0
473,2022-01-20T17:00,14.1,75.0,0.0,0.0,0.0,6.8,155.0
474,2022-01-20T18:00,13.3,77.0,0.0,0.0,0.0,6.6,139.0
475,2022-01-20T19:00,13.0,76.0,0.0,0.0,0.0,6.6,135.0
476,2022-01-20T20:00,12.3,78.0,0.0,0.0,0.0,6.4,133.0
477,2022-01-20T21:00,12.0,78.0,0.0,0.0,0.0,7.1,139.0
478,2022-01-20T22:00,12.0,78.0,0.0,0.0,0.0,8.9,148.0
479,2022-01-20T23:00,12.2,76.0,0.0,0.0,0.0,9.2,149.0
480,2022-01-21T00:00,12.5,76.0,0.0,0.0,0.0,10.0,150.0
481,2022-01-21T01:00,12.5,78.0,0.0,0.0,0.0,10.6,145.0
482,2022-01-21T02:00,12.7,81.0,0.0,0.0,0.0,11.3,143.0
483,2022-01-21T03:00,15.4,75.0,0.0,0.0,0.0,11.3,143.0
484,2022-01-21T04:00,18.6,65.0,0.0,0.0,2.0,10.9,146.0
485,2022-01-21T05:00,20.9,58.0,0.0,0.0,0.0,10.7,147.0
486,2022-01-21T06:00,22.4,48.0,0.0,0.0,0.0,12.6,149.0
487,2022-01-21T07:00,23.0,44.0,0.0,1.0,22.0,14.7,149.0
488,2022-01-21T08:00,23.2,41.0,0.0,1.0,32.0,15.0,150.0
489,2022-01-21T09:00,23.1,41.0,0.0,1.0,33.0,14.9,148.0
490,2022-01-21T10:00,22.7,41.0,0.0,0.0,10.0,13.2,145.0
491,2022-01-21T11:00,22.2,41.0,0.0,0.0,0.0,10.9,146.0
492,2022-01-21T12:00,20.8,47.0,0.0,0.0,0.0,5.7,145.0
493,2022-01-21T13:00,19.0,53.0,0.0,0.0,0.0,9.4,137.0
494,2022-01-21T14:00,17.1,61.0,0.0,0.0,0.0,8.6,123.0
495,2022-01-21T15:00,15.4,70.0,0.0,0.0,0.0,7.4,113.0
496,2022-01-21T16:00,13.9,78.0,0.0,0.0,0.0,5.2,102.0
497,2022-01-21T17:00,12.9,83.0,0.0,0.0,0.0,3.6,96.0
498,2022-01-21T18:00,12.4,85.0,0.0,0.0,0.0,2.2,90.0
499,2022-01-21T19:00,14.6,71.0,0.0,0.0,1.0,2.2,90.0
500,2022-01-21T20:00,15.5,66.0,0.0,0.0,0.0,1.9,68.0
501,2022-01-21T21:00,15.4,65.0,0.0,0.0,2.0,2.5,90.0
502,2022-01-21T22:00,15.4,64.0,0.0,0.0,10.0,2.5,90.0
503,2022-01-21T23:00,15.4,62.0,0.0,0.0,12.0,3.2,180.0
504,2022-01-22T00:00,15.5,61.0,0.0,0.0,6.0,4.7,247.0
505,2022-01-22T01:00,15.4,61.0,0.0,0.0,3.0,6.3,246.0
506,2022-01-22T02:00,13.3,71.0,0.0,0.0,1.0,6.4,243.0
507,2022-01-22T03:00,15.9,69.0,0.0,0.0,1.0,8.4,239.0
508,2022-01-22T04:00,19.2,54.0,0.0,0.0,3.0,10.8,249.0
509,2022-01-22T05:00,20.9,50.0,0.0,0.0,2.0,14.4,248.0
510,2022-01-22T06:00,22.3,48.0,0.0,0.0,1.0,16.8,242.0
511,2022-01-22T07:00,22.9,49.0,0.0,0.0,12.0,17.4,236.0
512,2022-01-22T08:00,23.3,48.0,0.0,2.0,56.0,20.9,222.0
513,2022-01-22T09:00,23.0,48.0,0.0,2.0,58.0,20.7,220.0
514,2022-01-22T10:00,22.7,50.0,0.1,51.0,35.0,18.9,211.0
515,2022-01-22T11:00,22.4,51.0,0.0,1.0,35.0,16.6,207.0
516,2022-01-22T12:00,21.3,55.0,0.0,1.0,35.0,10.1,215.0
517,2022-01-22T13:00,20.0,60.0,0.0,1.0,32.0,8.4,223.0
518,2022-01-22T14:00,19.1,63.0,0.0,1.0,29.0,7.8,214.0
519,2022-01-22T15:00,18.4,66.0,0.0,1.0,27.0,7.3,191.0
520,2022-01-22T16:00,17.6,70.0,0.0,1.0,38.0,6.6,171.0
521,2022-01-22T17:00,16.9,73.0,0.0,1.0,32.0,8.7,150.0
522,2022-01-22T18:00,16.3,77.0,0.0,1.0,48.0,9.8,152.0
523,2022-01-22T19:00,16.5,79.0,0.1,51.0,30.0,9.7,158.0
524,2022-01-22T20:00,16.0,83.0,0.1,51.0,40.0,8.7,163.0
525,2022-01-22T21:00,15.5,86.0,0.0,1.0,35.0,7.2,153.0
526,2022-01-22T22:00,15.6,86.0,0.0,1.0,43.0,7.1,131.0
527,2022-01-22T23:00,15.0,89.0,0.0,1.0,28.0,8.5,126.0
528,2022-01-23T00:00,14.4,91.0,0.0,1.0,25.0,8.2,119.0
529,2022-01-23T01:00,13.9,93.0,0.0,0.0,13.0,7.0,111.0
530,2022-01-23T02:00,13.2,96.0,0.0,0.0,15.0,5.5,101.0
531,2022-01-23T03:00,15.9,87.0,0.0,0.0,7.0,1.8,79.0
532,2022-01-23T04:00,17.9,72.0,0.0,0.0,10.0,0.8,243.0
533,2022-01-23T05:00,19.4,60.0,0.0,1.0,26.0,6.6,221.0
534,2022-01-23T06:00,20.4,51.0,0.0,1.0,41.0,10.1,215.0
535,2022-01-23T07:00,20.6,49.0,0.0,1.0,31.0,11.8,211.0
536,2022-01-23T08:00,21.2,44.0,0.0,0.0,18.0,13.4,211.0
537,2022-01-23T09:00,21.6,40.0,0.0,0.0,15.0,14.0,209.0
538,2022-01-23T10:00,21.6,38.0,0.0,0.0,18.0,14.2,204.0
539,2022-01-23T11:00,21.1,38.0,0.0,0.0,15.0,13.3,199.0
540,2022-01-23T12:00,20.1,41.0,0.0,0.0,18.0,8.3,185.0
541,2022-01-23T13:00,18.6,46.0,0.0,0.0,17.0,7.5,163.0
542,2022-01-23T14:00,17.4,52.0,0.0,1.0,23.0,8.7,142.0
543,2022-01-23T15:00,16.2,59.0,0.0,1.0,25.0,8.8,125.0
544,2022-01-23T16:00,15.6,64.0,0.0,1.0,22.0,8.4,121.0
545,2022-01-23T17:00,14.7,69.0,0.0,0.0,17.0,7.9,120.0
546,2022-01-23T18:00,14.0,73.0,0.0,0.0,10.0,8.1,122.0
547,2022-01-23T19:00,13.5,74.0,0.0,0.0,14.0,8.9,117.0
548,2022-01-23T20:00,13.0,75.0,0.0,0.0,9.0,9.3,106.0
549,2022-01-23T21:00,12.7,76.0,0.0,0.0,7.0,10.9,98.0
550,2022-01-23T22:00,12.1,77.0,0.0,0.0,2.0,10.5,94.0
551,2022-01-23T23:00,11.6,79.0,0.0,0.0,1.0,10.1,90.0
552,2022-01-24T00:00,11.2,81.0,0.0,0.0,1.0,10.1,88.0
553,2022-01-24T01:00,10.8,83.0,0.0,0.0,2.0,10.5,84.0
554,2022-01-24T02:00,10.7,84.0,0.0,0.0,2.0,12.0,83.0
555,2022-01-24T03:00,12.4,77.0,0.0,0.0,2.0,14.1,77.0
556,2022-01-24T04:00,14.4,65.0,0.0,0.0,2.0,14.7,73.0
557,2022-01-24T05:00,16.0,56.0,0.0,0.0,16.0,12.9,72.0
558,2022-01-24T06:00,17.3,49.0,0.0,0.0,20.0,9.3,74.0
559,2022-01-24T07:00,17.9,47.0,0.0,1.0,23.0,7.2,84.0
560,2022-01-24T08:00,18.3,46.0,0.0,0.0,13.0,6.5,93.0
561,2022-01-24T09:00,18.8,44.0,0.0,0.0,8.0,6.6,99.0
562,2022-01-24T10:00,18.8,44.0,0.0,1.0,33.0,6.4,117.0
563,2022-01-24T11:00,18.5,44.0,0.0,0.0,13.0,6.9,118.0
564,2022-01-24T12:00,17.6,46.0,0.0,0.0,6.0,6.1,118.0
565,2022-01-24T13:00,16.1,51.0,0.0,0.0,5.0,6.6,112.0
566,2022-01-24T14:00,14.7,55.0,0.0,0.0,12.0,7.5,107.0
567,2022-01-24T15:00,13.7,58.0,0.0,0.0,13.0,8.1,103.0
568,2022-01-24T16:00,12.8,59.0,0.0,0.0,6.0,8.4,100.0
569,2022-01-24T17:00,12.1,60.0,0.0,0.0,8.0,8.8,99.0
570,2022-01-24T18:00,11.5,61.0,0.0,0.0,5.0,8.7,97.0
571,2022-01-24T19:00,11.3,61.0,0.0,0.0,5.0,8.7,95.0
572,2022-01-24T20:00,11.0,62.0,0.0,0.0,2.0,9.0,92.0
573,2022-01-24T21:00,10.5,63.0,0.0,0.0,0.0,9.4,88.0
574,2022-01-24T22:00,10.1,65.0,0.0,0.0,1.0,10.9,84.0
575,2022-01-24T23:00,9.6,68.0,0.0,0.0,1.0,11.2,84.0
576,2022-01-25T00:00,9.3,69.0,0.0,0.0,1.0,11.3,83.0
577,2022-01-25T01:00,9.0,71.0,0.0,0.0,1.0,10.9,81.0
578,2022-01-25T02:00,9.0,71.0,0.0,0.0,0.0,11.5,76.0
579,2022-01-25T03:00,11.1,64.0,0.0,0.0,2.0,11.2,69.0
580,2022-01-25T04:00,13.6,52.0,0.0,0.0,0.0,12.1,60.0
581,2022-01-25T05:00,15.3,45.0,0.0,0.0,0.0,9.8,62.0
582,2022-01-25T06:00,16.5,42.0,0.0,0.0,0.0,6.2,69.0
583,2022-01-25T07:00,17.2,41.0,0.0,0.0,0.0,3.6,90.0
584,2022-01-25T08:00,18.0,39.0,0.0,0.0,0.0,2.8,130.0
585,2022-01-25T09:00,18.4,38.0,0.0,0.0,0.0,3.4,148.0
586,2022-01-25T10:00,18.5,37.0,0.0,0.0,0.0,3.4,148.0
587,2022-01-25T11:00,18.3,37.0,0.0,0.0,0.0,3.3,139.0
588,2022-01-25T12:00,17.6,38.0,0.0,0.0,0.0,3.3,139.0
589,2022-01-25T13:00,16.1,45.0,0.0,0.0,0.0,5.5,113.0
590,2022-01-25T14:00,14.2,52.0,0.0,0.0,0.0,5.8,97.0
591,2022-01-25T15:00,12.9,57.0,0.0,0.0,0.0,8.6,88.0
592,2022-01-25T16:00,11.9,61.0,0.0,0.0,0.0,10.2,82.0
593,2022-01-25T17:00,11.2,63.0,0.0,0.0,0.0,11.1,77.0
594,2022-01-25T18:00,10.7,64.0,0.0,0.0,0.0,11.3,73.0
595,2022-01-25T19:00,10.5,66.0,0.0,0.0,0.0,10.6,72.0
596,2022-01-25T20:00,10.1,68.0,0.0,0.0,0.0,10.8,75.0
597,2022-01-25T21:00,9.8,69.0,0.0,0.0,0.0,11.2,75.0
598,2022-01-25T22:00,9.4,70.0,0.0,0.0,0.0,12.0,74.0
599,2022-01-25T23:00,9.1,71.0,0.0,0.0,0.0,10.9,73.0
600,2022-01-26T00:00,8.8,73.0,0.0,0.0,0.0,10.2,67.0
601,2022-01-26T01:00,8.4,75.0,0.0,0.0,0.0,9.5,65.0
602,2022-01-26T02:00,8.4,76.0,0.0,0.0,0.0,10.1,63.0
603,2022-01-26T03:00,10.7,68.0,0.0,0.0,0.0,10.1,55.0
604,2022-01-26T04:00,13.4,56.0,0.0,0.0,0.0,10.2,45.0
605,2022-01-26T05:00,15.2,48.0,0.0,0.0,0.0,8.2,52.0
606,2022-01-26T06:00,16.6,43.0,0.0,0.0,0.0,5.6,63.0
607,2022-01-26T07:00,17.5,41.0,0.0,0.0,0.0,3.6,84.0
608,2022-01-26T08:00,18.3,38.0,0.0,0.0,2.0,3.1,111.0
609,2022-01-26T09:00,18.7,37.0,0.0,0.0,0.0,3.9,124.0
610,2022-01-26T10:00,18.9,36.0,0.0,0.0,0.0,4.7,113.0
611,2022-01-26T11:00,18.6,36.0,0.0,0.0,0.0,6.4,106.0
612,2022-01-26T12:00,17.7,38.0,0.0,0.0,0.0,5.8,97.0
613,2022-01-26T13:00,16.0,44.0,0.0,0.0,0.0,8.3,88.0
614,2022-01-26T14:00,14.2,51.0,0.0,0.0,0.0,9.1,81.0
615,2022-01-26T15:00,13.0,56.0,0.0,0.0,0.0,10.3,78.0
616,2022-01-26T16:00,12.0,60.0,0.0,0.0,0.0,10.4,76.0
617,2022-01-26T17:00,11.2,63.0,0.0,0.0,0.0,9.3,74.0
618,2022-01-26T18:00,10.5,66.0,0.0,0.0,0.0,9.0,74.0
619,2022-01-26T19:00,10.1,67.0,0.0,0.0,0.0,9.0,74.0
620,2022-01-26T20:00,9.6,69.0,0.0,0.0,0.0,9.0,74.0
621,2022-01-26T21:00,9.1,70.0,0.0,0.0,0.0,9.0,74.0
622,2022-01-26T22:00,8.8,72.0,0.0,0.0,0.0,9.0,74.0
623,2022-01-26T23:00,8.4,73.0,0.0,0.0,0.0,8.9,76.0
624,2022-01-27T00:00,8.1,75.0,0.0,0.0,0.0,9.3,77.0
625,2022-01-27T01:00,7.8,76.0,0.0,0.0,0.0,9.3,77.0
626,2022-01-27T02:00,7.9,77.0,0.0,0.0,0.0,10.5,74.0
627,2022-01-27T03:00,10.6,67.0,0.0,0.0,0.0,10.5,63.0
628,2022-01-27T04:00,13.5,55.0,0.0,0.0,0.0,10.7,50.0
629,2022-01-27T05:00,15.5,46.0,0.0,0.0,0.0,7.9,47.0
630,2022-01-27T06:00,17.0,39.0,0.0,0.0,0.0,4.1,45.0
631,2022-01-27T07:00,18.0,38.0,0.0,0.0,0.0,1.4,90.0
632,2022-01-27T08:00,18.9,35.0,0.0,0.0,0.0,3.6,135.0
633,2022-01-27T09:00,19.6,32.0,0.0,0.0,0.0,5.9,133.0
634,2022-01-27T10:00,19.7,31.0,0.0,0.0,0.0,7.1,131.0
635,2022-01-27T11:00,19.3,32.0,0.0,0.0,0.0,8.7,120.0
636,2022-01-27T12:00,18.1,36.0,0.0,0.0,0.0,7.2,108.0
637,2022-01-27T13:00,16.0,42.0,0.0,0.0,0.0,9.0,95.0
638,2022-01-27T14:00,14.3,48.0,0.0,0.0,0.0,10.1,86.0
639,2022-01-27T15:00,13.0,53.0,0.0,0.0,0.0,10.6,80.0
640,2022-01-27T16:00,11.9,57.0,0.0,0.0,0.0,10.3,78.0
641,2022-01-27T17:00,11.0,60.0,0.0,0.0,0.0,9.6,77.0
642,2022-01-27T18:00,10.2,64.0,0.0,0.0,0.0,8.9,76.0
643,2022-01-27T19:00,10.0,66.0,0.0,0.0,0.0,8.9,76.0
644,2022-01-27T20:00,9.4,69.0,0.0,0.0,0.0,9.3,74.0
645,2022-01-27T21:00,8.9,71.0,0.0,0.0,0.0,9.7,75.0
646,2022-01-27T22:00,8.5,73.0,0.0,0.0,0.0,9.8,73.0
647,2022-01-27T23:00,8.2,75.0,0.0,0.0,0.0,9.9,71.0
648,2022-01-28T00:00,7.9,77.0,0.0,0.0,0.0,9.7,68.0
649,2022-01-28T01:00,7.6,79.0,0.0,0.0,0.0,9.0,67.0
650,2022-01-28T02:00,7.6,80.0,0.0,0.0,0.0,9.8,66.0
651,2022-01-28T03:00,10.4,70.0,0.0,0.0,0.0,9.4,58.0
652,2022-01-28T04:00,13.3,56.0,0.0,0.0,0.0,9.2,51.0
653,2022-01-28T05:00,15.5,46.0,0.0,0.0,0.0,7.4,51.0
654,2022-01-28T06:00,17.4,40.0,0.0,0.0,0.0,4.9,54.0
655,2022-01-28T07:00,18.6,36.0,0.0,0.0,0.0,2.7,67.0
656,2022-01-28T08:00,19.6,33.0,0.0,0.0,0.0,1.8,90.0
657,2022-01-28T09:00,20.3,31.0,0.0,0.0,0.0,2.3,108.0
658,2022-01-28T10:00,20.5,30.0,0.0,0.0,0.0,1.9,112.0
659,2022-01-28T11:00,20.3,30.0,0.0,0.0,0.0,2.3,108.0
660,2022-01-28T12:00,19.5,32.0,0.0,0.0,0.0,3.3,84.0
661,2022-01-28T13:00,17.2,45.0,0.0,0.0,0.0,5.6,63.0
662,2022-01-28T14:00,14.5,51.0,0.0,0.0,0.0,6.3,66.0
663,2022-01-28T15:00,13.0,53.0,0.0,0.0,0.0,7.9,66.0
664,2022-01-28T16:00,12.0,56.0,0.0,0.0,0.0,8.4,70.0
665,2022-01-28T17:00,11.2,60.0,0.0,0.0,0.0,8.0,72.0
666,2022-01-28T18:00,10.5,63.0,0.0,0.0,0.0,7.1,75.0
667,2022-01-28T19:00,9.9,69.0,0.0,0.0,0.0,7.1,75.0
668,2022-01-28T20:00,9.4,71.0,0.0,0.0,0.0,7.0,78.0
669,2022-01-28T21:00,8.9,74.0,0.0,0.0,0.0,6.6,77.0
670,2022-01-28T22:00,8.4,76.0,0.0,0.0,0.0,6.6,77.0
671,2022-01-28T23:00,8.0,77.0,0.0,0.0,0.0,6.3,77.0
672,2022-01-29T00:00,7.7,79.0,0.0,0.0,0.0,6.4,74.0
673,2022-01-29T01:00,7.4,80.0,0.0,0.0,0.0,6.7,74.0
674,2022-01-29T02:00,7.4,81.0,0.0,0.0,0.0,7.8,77.0
675,2022-01-29T03:00,11.7,67.0,0.0,0.0,0.0,6.8,72.0
676,2022-01-29T04:00,15.8,48.0,0.0,0.0,0.0,4.1,52.0
677,2022-01-29T05:00,18.1,40.0,0.0,0.0,0.0,1.3,34.0
678,2022-01-29T06:00,19.7,36.0,0.0,0.0,0.0,1.0,225.0
679,2022-01-29T07:00,21.0,33.0,0.0,0.0,0.0,2.8,220.0
